0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
-1.2145925258116115,1.2444419655294192,-1.4620801143214501,1.5272460010427324,0.0,1.6625778588195192,-0.23412340123027536,-1.807044902430441,-0.8883670863080854,-0.9580510680136014,1.2909896254651978,0.0,0.0,0.0,2.522610956134573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462590897711585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462590897711585,3897.0
1.813062228784786,-1.4719582340195672,0.25650672417425396,-0.466272110362017,0.0,-1.3058414647944985,1.3603644084721058,-0.05655381268717498,-0.5866107078355143,-0.36122301790294886,-0.19019536582917843,0.0,2.714611859703196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2437153881672884,0.0,2.2437153881672884,0.0,0.0,0.0,0.0,7662.0
1.813062228784786,-0.5271233820025284,1.115800143422106,1.5272460010427324,0.0,-0.6073898592382591,0.031624567053454865,-1.3694221299946243,0.016902049109627854,1.0711643023626172,-1.6713803571235546,0.0,0.0,0.0,0.0,2.0915886209920806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.029320231123443,0.0,0.0,0.0,2.029320231123443,0.0,0.0,0.0,13882.0
0.29923485148658724,-0.17281031249613885,0.25650672417425396,1.5272460010427324,0.0,0.9641262532632798,-1.031367306081466,1.40218876209888,0.3186584275821989,-0.5999542379472099,-0.19019536582917843,0.0,0.0,0.0,2.522610956134573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2437153881672884,0.0,2.2437153881672884,0.0,0.0,0.0,0.0,6218.0
0.29923485148658724,-1.4719582340195672,-1.4620801143214501,0.5304869453403578,0.0,0.6149004504851601,1.3603644084721058,1.110440247141669,0.62041480605477,-0.7193198479693403,0.9947526272063225,0.0,0.0,0.0,2.522610956134573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462590897711585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462590897711585,13302.0
-1.2145925258116115,1.2444419655294192,1.115800143422106,-1.4630311660643918,0.0,-0.6073898592382591,-1.2971152743651961,-0.34830232764438596,0.016902049109627854,-0.9580510680136014,-0.19019536582917843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7311247685387916,0.0,0.0,0.0,0.0,0.0,0.0,2.2437153881672884,0.0,2.2437153881672884,0.0,0.0,0.0,0.0,3873.0
0.29923485148658724,-0.17281031249613885,-1.4620801143214501,-0.9646516382132044,0.0,0.9641262532632798,1.626112376755836,-0.49417658512299145,0.016902049109627854,0.5937018622740952,0.10604163242969682,0.0,0.0,0.0,0.0,2.0915886209920806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462590897711585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462590897711585,11087.0
0.29923485148658724,-1.4719582340195672,-1.4620801143214501,0.5304869453403578,0.0,-0.7820027606273189,-1.2971152743651961,-1.223547872516019,-1.1901234647806564,1.3098955224068782,-1.3751433588646793,0.0,0.0,0.0,0.0,2.0915886209920806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462590897711585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462590897711585,22270.0
0.29923485148658724,-0.17281031249613885,-1.4620801143214501,-0.9646516382132044,0.0,-0.7820027606273189,1.626112376755836,-0.49417658512299145,0.016902049109627854,1.7873579624954001,0.10604163242969682,0.0,0.0,0.0,0.0,2.0915886209920806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462590897711585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462590897711585,11087.0
0.29923485148658724,1.5987550350358088,0.25650672417425396,-1.4630311660643918,0.0,-0.2581640564601393,0.031624567053454865,0.8186917321844579,-0.5866107078355143,-0.36122301790294886,1.2909896254651978,0.0,0.0,0.0,0.0,0.0,0.0,3.1427003791165156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.029320231123443,0.0,0.0,0.0,2.029320231123443,0.0,0.0,0.0,8625.0
0.29923485148658724,-1.4719582340195672,1.115800143422106,1.0288664731915451,0.0,-0.6073898592382591,1.0946164401883758,1.40218876209888,-1.4918798432532274,0.35497064222983415,-0.7826693623469289,0.0,2.714611859703196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.029320231123443,0.0,0.0,0.0,2.029320231123443,0.0,0.0,0.0,8907.0
-1.2145925258116115,0.5358158265166402,-0.6027866950735981,0.03210741748917038,0.0,1.3133520560413996,-0.23412340123027536,1.2563145046202744,1.8274403199450544,-0.9580510680136014,0.40227863068857206,0.0,0.0,0.0,2.522610956134573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2437153881672884,0.0,2.2437153881672884,0.0,0.0,0.0,0.0,4174.0
-1.2145925258116115,1.2444419655294192,1.115800143422106,-1.4630311660643918,0.0,-0.2581640564601393,0.8288684719046455,-0.05655381268717498,1.8274403199450544,-0.9580510680136014,-0.7826693623469289,0.0,2.714611859703196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.338268582130152,0.0,0.0,0.0,0.0,0.0,0.0,5.338268582130152,0.0,4667.0
